periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Proportion of under 1 year receiving vaccine against Measles and Rubella 1,Proportion of under two years receiving  vaccine against Measles and Rubella 2
2024,2024,2024,,jxjGWCdfsib,Mbooni Sub County,KE_SubCounty_3084,,99.67,70.96
2024,2024,2024,,QiXBA5Ji7dA,Arabia Sub County,KE_SubCounty_3272,,38.96,33.75
2024,2024,2024,,hCvlJNjyZna,Banissa Sub County,KE_SubCounty_3104,,72.86,8.15
2024,2024,2024,,iGkXVHBAqXX,Kiliwehiri Sub County,KE_SubCounty_3273,,,
2024,2024,2024,,iGFdm333PJ2,Kutulo Sub County,KE_SubCounty_3258,,88.94,35.02
2024,2024,2024,,nsfbHBS9tMT,Lafey Sub County,KE_SubCounty_3100,,78.79,28.62
2024,2024,2024,,fGr9rRvaovO,Mandera East Sub County,KE_SubCounty_3101,,55.41,32.24
2024,2024,2024,,jrm0uyLXnC1,Mandera North Sub County,KE_SubCounty_3103,,85.46,31.74
2024,2024,2024,,qyhVIMG2rUw,Mandera South Sub County,KE_SubCounty_3102,,77.15,45.63
2024,2024,2024,,H5RvDZkoDJL,Mandera West Sub County,KE_SubCounty_3105,,125.97,37.63
2024,2024,2024,,eZpy65ooW0m,Laisamis Sub County,KE_SubCounty_3106,,66.68,36.65
2024,2024,2024,,sZjPgbWI5ra,Moyale Sub County,KE_SubCounty_3109,,76.2,39.91
2024,2024,2024,,j6fqt5TYqPZ,North Horr Sub County,KE_SubCounty_3108,,60.57,30.42
2024,2024,2024,,WILszL634oZ,Saku Sub County,KE_SubCounty_3107,,55.62,43.7
2024,2024,2024,,xN5aPo4ZOIt,Buuri East Sub County,KE_SubCounty_3111,,69.93,54.28
2024,2024,2024,,XlYC8FMUgxi,Buuri West Sub County,KE_SubCounty_3260,,70.7,66.72
2024,2024,2024,,TPfcUHno8oP,Igembe Central Sub County,KE_SubCounty_3117,,78.57,69.7
2024,2024,2024,,G9DoZvSdGLx,Igembe North Sub County,KE_SubCounty_3116,,73.18,53.95
2024,2024,2024,,wtuGWT7KjVm,Igembe South Sub County,KE_SubCounty_3118,,90.41,59.67
2024,2024,2024,,OnNcTsJgfvL,Imenti Central Sub County,KE_SubCounty_3112,,57.63,48.27
2024,2024,2024,,BDxUGx86itV,Imenti North Sub County,KE_SubCounty_3113,,75.26,60.22
2024,2024,2024,,AFIlzKNxXST,Imenti South Sub County,KE_SubCounty_3110,,65.25,56.17
2024,2024,2024,,NIVPdmQjQKg,Tigania Central Sub County,KE_SubCounty_3261,,52.9,44.2
2024,2024,2024,,U3lGZ71W9Te,Tigania East Sub County,KE_SubCounty_3114,,71.71,58.77
2024,2024,2024,,Q4xAPhWUnYC,Tigania West Sub County,KE_SubCounty_3115,,62.98,59.53
2024,2024,2024,,ka9Uv3Ckcbd,Awendo Sub County,KE_SubCounty_3125,,85.63,59.25
2024,2024,2024,,THm2tCJa2ZQ,Kuria East Sub County,KE_SubCounty_3119,,76.93,58.16
2024,2024,2024,,jtBjNpL9FXS,Kuria West Sub County,KE_SubCounty_3120,,79.26,52.91
2024,2024,2024,,D2lsuEzZAJP,Nyatike Sub County,KE_SubCounty_3121,,82.51,50.01
2024,2024,2024,,fT37q3rXQ35,Rongo Sub County,KE_SubCounty_3126,,77.59,58.19
2024,2024,2024,,nHEr5EciFh0,Suna East Sub County,KE_SubCounty_3124,,79.48,51.94
2024,2024,2024,,VtuwXD7O1O9,Suna West Sub County,KE_SubCounty_3123,,81.17,50.96
2024,2024,2024,,fCInDXluNhx,Uriri Sub County,KE_SubCounty_3122,,77.88,57.58
2024,2024,2024,,OvI6w06DhPJ,Changamwe Sub County,KE_SubCounty_3132,,69.71,48.48
2024,2024,2024,,vSISrsNNHwq,Jomvu Sub County,KE_SubCounty_3131,,66.79,48.0
2024,2024,2024,,C1hO6wNOgrH,Kisauni Sub County,KE_SubCounty_3130,,62.63,47.19
2024,2024,2024,,iy93Mmi73Or,Likoni Sub County,KE_SubCounty_3128,,83.93,52.89
2024,2024,2024,,C1xuoa1NAMm,Mvita Sub County,KE_SubCounty_3127,,85.56,53.52
2024,2024,2024,,sr8WEz03EnP,Nyali Sub County,KE_SubCounty_3129,,89.06,60.57
2024,2024,2024,,Z7ALMtFNfeZ,Gatanga Sub County,KE_SubCounty_3133,,72.76,64.92
2024,2024,2024,,ETGSIeGBsqt,Ithanga Sub County,,,70.72,62.86
2024,2024,2024,,s2jeo1C9aM8,Kahuro Sub County,,,64.02,65.42
2024,2024,2024,,gwYTo0wITYX,Kandara Sub County,KE_SubCounty_3134,,79.4,73.26
2024,2024,2024,,U9CLTNIwehR,Kangema Sub County,KE_SubCounty_3252,,78.01,67.4
2024,2024,2024,,tyfDsdZ1h3R,Kigumo Sub County,KE_SubCounty_3136,,80.74,73.88
2024,2024,2024,,VDlzh6w4LKv,Kiharu Sub County,KE_SubCounty_3137,,84.71,76.25
2024,2024,2024,,u7Gkh63FYe4,Mathioya Sub County,KE_SubCounty_3138,,61.09,67.63
2024,2024,2024,,l46g2PZUjoh,Muranga South Sub County,KE_SubCounty_3135,,71.72,63.45
2024,2024,2024,,CcTr4bcVGAG,Dagoretti North Sub County,KE_SubCounty_3154,,93.29,64.73
2024,2024,2024,,sqNWYDHZZ6W,Dagoretti South Sub County,KE_SubCounty_3153,,56.68,41.77
2024,2024,2024,,XvpLXU47BKs,Embakasi Central Sub County,KE_SubCounty_3145,,90.26,71.66
2024,2024,2024,,gD4xxgDGJ4Y,Embakasi East Sub County,KE_SubCounty_3144,,102.75,75.98
2024,2024,2024,,SSz1iOv28Jk,Embakasi North Sub County,KE_SubCounty_3146,,100.88,120.3
2024,2024,2024,,aDp1odOWYC1,Embakasi South Sub County,KE_SubCounty_3147,,74.41,57.67
2024,2024,2024,,aCwUX5V42Zz,Embakasi West Sub County,KE_SubCounty_3143,,48.51,41.9
2024,2024,2024,,qoLIT7y5f5c,Kamukunji Sub County,KE_SubCounty_3141,,62.12,36.18
2024,2024,2024,,FoqzDgIByL6,Kasarani Sub County,KE_SubCounty_3149,,75.88,60.03
2024,2024,2024,,LO5he3DtiFG,Kibra Sub County,KE_SubCounty_3151,,84.31,63.14
2024,2024,2024,,aTGYlhEw2Xx,Langata Sub County,KE_SubCounty_3152,,59.14,36.78
2024,2024,2024,,wwROy3Qkwin,Makadara Sub County,KE_SubCounty_3142,,71.66,62.35
2024,2024,2024,,gh2kzpOFCeF,Mathare Sub County,KE_SubCounty_3139,,56.45,42.98
2024,2024,2024,,j7GpbairCOi,Roysambu Sub County,KE_SubCounty_3150,,78.31,60.14
2024,2024,2024,,Cc8uEFkzfVf,Ruaraka Sub County,KE_SubCounty_3148,,83.74,60.5
2024,2024,2024,,nKHlZyN0lt9,Starehe Sub County,KE_SubCounty_3140,,61.31,44.07
2024,2024,2024,,f1T0Ltob8VQ,Westlands Sub County,KE_SubCounty_3155,Subcounty,102.23,73.21
2024,2024,2024,,hBU8B1KI12P,Gilgil Sub County,KE_SubCounty_3163,Sub county level Office,74.13,56.45
2024,2024,2024,,QBwORnYdu0e,Kuresoi North Sub County,KE_SubCounty_3161,,66.93,47.3
2024,2024,2024,,QwGkDS0DNls,Kuresoi South Sub County,KE_SubCounty_3162,,81.88,64.31
2024,2024,2024,,RJ4LGJiSHFg,Molo Sub County,KE_SubCounty_3166,,66.32,46.74
2024,2024,2024,,yZJJPoSGhY6,Naivasha Sub County,KE_SubCounty_3164,,68.22,49.47
2024,2024,2024,,FBJ9Y11esHS,Nakuru East Sub County,KE_SubCounty_3156,,103.06,83.06
2024,2024,2024,,nwh9bXKykiS,Nakuru North Sub County,KE_SubCounty_3158,,69.29,61.76
2024,2024,2024,,KTayLusaU5I,Nakuru West Sub County,KE_SubCounty_3157,,75.54,60.99
2024,2024,2024,,gSJXzH1DM75,Njoro Sub County,KE_SubCounty_3165,,76.28,54.61
2024,2024,2024,,OK0hW8DFHq3,Rongai Sub County,KE_SubCounty_3159,,76.1,60.15
2024,2024,2024,,zQEuNRaPYgE,Subukia Sub County,KE_SubCounty_3160,,74.06,63.92
2024,2024,2024,,Sq2fLWnOCGg,Aldai Sub County,KE_SubCounty_3171,,63.07,50.83
2024,2024,2024,,xLWuQq3DjOR,Chesumei Sub County,KE_SubCounty_3169,,64.91,56.77
2024,2024,2024,,Njv37QXxNy2,Emgwen Sub County,KE_SubCounty_3168,,77.88,59.92
2024,2024,2024,,Xtb7tbJpk9p,Mosop Sub County,KE_SubCounty_3167,,65.66,50.23
2024,2024,2024,,W6Err8cQf5J,Nandi Hills Sub County,KE_SubCounty_3170,,79.85,55.45
2024,2024,2024,,NPYRMdqrK6L,Tinderet Sub County,KE_SubCounty_3172,,76.13,57.32
2024,2024,2024,,zGJ7QQlAMYD,Narok Central Sub County,3274,,75.76,47.17
2024,2024,2024,,gZM3NbHaugk,Narok East Sub County,KE_SubCounty_3175,,58.79,32.07
2024,2024,2024,,fNROL0qm8De,Narok North Sub County,KE_SubCounty_3176,,46.78,15.3
2024,2024,2024,,bnYzgzYe2Z7,Narok South Sub County,KE_SubCounty_3174,,69.8,41.72
2024,2024,2024,,ouA247cg58A,Narok West Sub County,KE_SubCounty_3173,,78.51,55.75
2024,2024,2024,,PGTkGnIAZuy,Transmara East Sub County,KE_SubCounty_3177,,83.58,61.73
2024,2024,2024,,xAl2ixfcOFU,Transmara South Sub County,3275,,89.25,35.2
2024,2024,2024,,Nb6e34jNGAq,Transmara West Sub County,KE_SubCounty_3178,,59.82,36.06
2024,2024,2024,,ABuzigW8Lzw,Borabu Sub County,KE_SubCounty_3179,,95.8,61.04
2024,2024,2024,,f3AcdRzgTwz,Manga Sub County,KE_SubCounty_3183,Sub County,84.66,59.37
2024,2024,2024,,Qn5Fff2lIDz,Masaba North Sub County,KE_SubCounty_3182,,81.27,55.13
2024,2024,2024,,v5qbFUgfIoF,Nyamira North Sub County,KE_SubCounty_3180,,80.73,52.66
2024,2024,2024,,cxjRPbvhjzr,Nyamira Sub County,KE_SubCounty_3181,,79.86,53.93
2024,2024,2024,,RAnL5kBKMIt,Kinangop Sub County,KE_SubCounty_3188,,79.03,67.42
2024,2024,2024,,KlVgeHmvG6n,Kipipiri Sub County,KE_SubCounty_3187,,78.03,69.31
2024,2024,2024,,EESGLsSLTqH,Ndaragwa Sub County,KE_SubCounty_3184,"Ndaragwa sub county is one among the five sub counties comprising The Nyandarua county. Ndaragwa is the constituency with a population of  103,603 in 2016 based on population projection of 92,626 in 2009 census.",71.92,64.83
2024,2024,2024,,fVSw60UAC3W,Oljoroorok Sub County,KE_SubCounty_3185,"Oljoroorok is one of the five Sub counties in Nyandarua County. It has a population of 97508 FY 2017/2018 as per 2009 pn, census",58.84,68.19
2024,2024,2024,,Lm9RMwhIu3G,Olkalou Sub County,KE_SubCounty_3186,,80.53,63.78
2024,2024,2024,,YXt5ETQPRlB,Kieni East Sub County,KE_SubCounty_3194,,61.18,55.07
2024,2024,2024,,odOtfcaMg4p,Kieni West Sub County,KE_SubCounty_3195,,74.67,64.73
2024,2024,2024,,vznKK4IegIL,Mathira East Sub County,KE_SubCounty_3192,,74.08,65.94
2024,2024,2024,,msIc1uFAY6B,Mathira West Sub County,KE_SubCounty_3193,,50.39,49.9
2024,2024,2024,,zT8Zj5vNYCy,Mukurweini Sub County,KE_SubCounty_3190,,50.52,50.29
2024,2024,2024,,GXnD5lHeanK,Nyeri Central Sub County,KE_SubCounty_3189,,99.07,79.58
2024,2024,2024,,dd7jowvUO95,Nyeri South Sub County,KE_SubCounty_3191,,67.77,62.31
2024,2024,2024,,YT3tecc4atw,Tetu Sub County,KE_SubCounty_3196,,55.82,50.46
2024,2024,2024,,EmQRGVtvWy3,Samburu Central Sub County,KE_SubCounty_3199,,67.59,35.82
2024,2024,2024,,ldZ10N9unC9,Samburu East Sub County,KE_SubCounty_3197,,72.68,40.66
2024,2024,2024,,E2DGjZRlwbY,Samburu North Sub County,KE_SubCounty_3198,,67.19,40.5
2024,2024,2024,,Cu46otDi1RO,Alego Usonga Sub County,KE_SubCounty_3203,,92.48,59.68
2024,2024,2024,,JNvqpOnKfGR,Bondo Sub County,KE_SubCounty_3201,,92.18,60.35
2024,2024,2024,,PKeFksHlJkB,Gem Sub County,KE_SubCounty_3202,,87.65,65.92
2024,2024,2024,,XcRpb1xsM64,Rarieda Sub County,KE_SubCounty_3200,,87.04,62.05
2024,2024,2024,,InECuIlzJGx,Ugenya Sub County,KE_SubCounty_3205,,74.03,49.75
2024,2024,2024,,m9nsQ1MXlVU,Ugunja Sub County,KE_SubCounty_3204,,81.86,60.27
2024,2024,2024,,IBDoGsLdhvt,Mwatate Sub County,KE_SubCounty_3207,,66.71,59.6
2024,2024,2024,,jNzRdAwjaQ1,Taveta Sub County,KE_SubCounty_3209,,83.91,65.57
2024,2024,2024,,yoGLpCTgjed,Voi Sub County,KE_SubCounty_3206,,84.8,63.41
2024,2024,2024,,AM36DdkZ36Y,Wundanyi Sub County,KE_SubCounty_3208,,58.84,51.37
2024,2024,2024,,yWPcTwGwQ2B,Bura Sub County,KE_SubCounty_3249,,77.07,41.05
2024,2024,2024,,A4SNYCxrrnv,Galole Sub County,KE_SubCounty_3248,,77.47,53.47
2024,2024,2024,,Lj0mu9j58Ss,Garsen Sub County,KE_SubCounty_3250,,67.61,48.04
2024,2024,2024,,JmE1qRVQD4F,Chuka Sub County,KE_SubCounty_3213,Chuka Town -Along Nairobi Meru Highway,76.08,60.36
2024,2024,2024,,yXwsnpFBIPW,Igambangombe Sub County,KE_SubCounty_3256,,61.44,62.16
2024,2024,2024,,gLD3Q9fHpvy,Muthambi Sub County,KE_SubCounty_3259,,56.27,53.93
2024,2024,2024,,wQ8XjZ7zVwL,Mwimbi Sub County,KE_SubCounty_3214,,67.87,60.36
2024,2024,2024,,ZNXf7qiVh3t,Tharaka North Sub County,KE_SubCounty_3212,,82.78,50.58
2024,2024,2024,,Yz1V5Cx8CO2,Tharaka South Sub County,KE_SubCounty_3211,,84.55,64.55
2024,2024,2024,,f18kGo9yXWo,Cherangany Sub County,KE_SubCounty_3215,,54.7,39.72
2024,2024,2024,,PsjxYLsJSIp,Endebess Sub County,KE_SubCounty_3218,subcounty,75.92,45.07
2024,2024,2024,,pzZHpL2ueIn,Kiminini Sub County,KE_SubCounty_3216,,73.0,47.67
2024,2024,2024,,ABy8CNqf2e7,Kwanza Sub County,KE_SubCounty_3219,,65.63,48.53
2024,2024,2024,,y2M16lesMsF,Saboti Sub County,KE_SubCounty_3217,,78.0,49.69
2024,2024,2024,,FKt9UVErwh3,Aroo Sub County,,,50.28,26.66
2024,2024,2024,,AXNntZ7T30a,Kibish Sub County,KE_SubCounty_3226,,88.99,47.09
2024,2024,2024,,OZiGQn2R8kK,Loima Sub County,KE_SubCounty_3222,,78.87,50.92
2024,2024,2024,,tKOna0n1Nmk,Lokichoggio Sub County,,,67.84,52.67
2024,2024,2024,,UGFoTN6rMVy,Lokiriama Sub County,,,71.67,44.44
2024,2024,2024,,m1X5Chs8cRL,Suguta Sub county,,,42.44,43.92
2024,2024,2024,,zd8rhYqGowE,Turkana Central Sub County,KE_SubCounty_3223,,68.97,36.95
2024,2024,2024,,dr8gOvVAdiE,Turkana East Sub County,KE_SubCounty_3220,,32.89,15.84
2024,2024,2024,,mWpq607yRXh,Turkana North Sub County,KE_SubCounty_3225,,102.03,73.06
2024,2024,2024,,iTw0sFjlqZ2,Turkana South Sub County,KE_SubCounty_3221,,55.76,27.22
2024,2024,2024,,HK5SUCMQmsw,Turkana West Sub County,KE_SubCounty_3224,,113.07,77.17
2024,2024,2024,,mYlMs4xTj82,Ainabkoi Sub County,KE_SubCounty_3229,,76.18,68.45
2024,2024,2024,,u9yagZzK49q,Kapseret Sub County,KE_SubCounty_3228,,52.24,40.54
2024,2024,2024,,dKHnvt7gleN,Kesses Sub County,KE_SubCounty_3227,,58.25,47.85
2024,2024,2024,,q8R0FA1hxnP,Moiben Sub County,KE_SubCounty_3230,,86.06,64.85
2024,2024,2024,,lmr1q6dTaso,Soy Sub County,KE_SubCounty_3232,,59.9,48.04
2024,2024,2024,,KuprsuBe1l0,Turbo Sub County,KE_SubCounty_3231,,71.16,43.75
2024,2024,2024,,Lpy789vqRC6,Emuhaya Sub County,KE_SubCounty_3233,,53.01,51.43
2024,2024,2024,,BXaq5PxSfz2,Hamisi Sub County,KE_SubCounty_3235,,91.32,69.78
2024,2024,2024,,lkYdgjRSOoE,Luanda Sub County,KE_SubCounty_3234,,63.15,56.72
2024,2024,2024,,urtJSF5jcBC,Sabatia Sub County,KE_SubCounty_3236,,57.15,44.11
2024,2024,2024,,OOF3UX4yOt7,Vihiga Sub County,KE_SubCounty_3237,,80.35,71.13
2024,2024,2024,,x6Z1sBeiyqQ,Eldas Sub County,KE_SubCounty_3239,,73.86,57.64
2024,2024,2024,,fmNokBURXjM,Tarbaj Sub County,KE_SubCounty_3241,,58.53,40.32
2024,2024,2024,,uov0yFMw9Qm,Wajir East Sub County,KE_SubCounty_3242,,83.04,54.65
2024,2024,2024,,qsjAa8FE8OS,Wajir North Sub County,KE_SubCounty_3243,,83.28,68.44
2024,2024,2024,,U7KFQn3Up3o,Wajir South Sub County,KE_SubCounty_3238,,59.62,38.34
2024,2024,2024,,X98G0eIWdmP,Wajir West Sub County,KE_SubCounty_3240,,67.56,66.34
2024,2024,2024,,wwDtq26ddp6,Kacheliba Sub County,KE_SubCounty_3264,,80.06,32.5
2024,2024,2024,,LpwqSz9xMIj,Kipkomo Sub County,KE_SubCounty_3263,,56.84,22.17
2024,2024,2024,,SCbMzaOeTuR,Pokot Central Sub County,KE_SubCounty_3246,,63.52,27.31
2024,2024,2024,,YXpHG1Ez8V2,Pokot North Sub County,KE_SubCounty_3245,,65.91,29.37
2024,2024,2024,,u2zJahNiSP5,Pokot South Sub County,KE_SubCounty_3244,,49.89,19.56
2024,2024,2024,,ylWg6VvADJE,West Pokot Sub County,KE_SubCounty_3247,,65.57,34.81
